Товар,Область,Продажи шт
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЗАКАРПАТСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВОЛИНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВОЛИНСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,М.КИЇВ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ОДЕСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ОДЕСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ОДЕСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВОЛИНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВОЛИНСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВОЛИНСЬКА ОБЛАСТЬ,6
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВОЛИНСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДОНЕЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,7
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЗАПОРІЗЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЗАПОРІЗЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЗАКАРПАТСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЗАКАРПАТСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЗАКАРПАТСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЗАКАРПАТСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КІРОВОГРАДСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КІРОВОГРАДСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КІРОВОГРАДСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КІРОВОГРАДСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КІРОВОГРАДСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КІРОВОГРАДСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КІРОВОГРАДСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,МИКОЛАЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,МИКОЛАЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,МИКОЛАЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,МИКОЛАЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ОДЕСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,СУМСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,СУМСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,СУМСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,СУМСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,СУМСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,5
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХАРКІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХАРКІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХАРКІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХАРКІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХАРКІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРНІГІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРНІГІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРНІГІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,М.КИЇВ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЧЕРКАСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,М.КИЇВ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,СУМСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,СУМСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,РІВНЕНСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЛЬВІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,КИЇВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ВІННИЦЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,3
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ СУСП.0.5МГ/МЛ2МЛ#20,ЖИТОМИРСЬКА ОБЛАСТЬ,2
